face_width,face_height,ratio,jaw_width,forehead_height,eye_distance,ratio_jaw,ratio_eye,ratio_forehead,symmetry,nose_width,lip_height,brightness,texture,hue,saturation,value,label
409.582319701695,494.3552076331122,0.4169499176824135,318.8976567131754,153.8524041951059,281.88103697574815,0.7785923399853623,0.6882158321214802,0.3112183341442376,0.5637475252151489,39.83357018354229,8.605192513573337,0.4190000487213769,0.4470113579261028,13.741924,0.660914756899827,148.625744,Pitta
371.71013048400175,315.1290748221276,1.0,298.688986224158,82.91765513376407,256.94546343803205,0.8035535266021313,0.6912522483674705,0.2631228336533732,0.513342559337616,36.06347271162267,4.630138997549023,0.7853297405799385,0.1419561349327778,21.6631,0.2826295509918111,209.841244,Kapha
414.2989221944677,515.1363037835891,0.3766429072385818,328.20076657836114,163.32335936502955,277.50698247910447,0.7921834911853984,0.6698230857304658,0.3170488240984902,0.5550107061862946,44.901686593814055,2.225985318913307,0.3035513348734212,0.4709187532187091,11.007168,0.5310443095797354,110.239696,Vata
377.2394764849694,512.9075889753976,0.2624365393266655,304.00153721359146,145.43666651888825,260.8271095243029,0.8058582310796522,0.69140990215189,0.2835533527772862,0.5195495188236237,42.13667386452408,10.969843329739588,0.3397169239842977,0.6455540607716923,10.226192,0.4580387322417242,128.020804,Vata
380.5961155464168,490.9742686046556,0.3283659046060327,298.9777327974693,148.19125577006247,263.08877741114566,0.7855511934698308,0.6912544996247075,0.3018310026536027,0.5243199020624161,40.77611884666355,16.260930437794524,0.4527697821833389,0.5735768692884697,14.364928,0.4181016449223995,138.425404,Vata
437.4159841900645,490.236580769942,0.5228143211336627,352.1207044122519,135.7525156381803,290.2616354928224,0.805001913828667,0.6635825986795647,0.2769122520905599,0.5805143117904663,52.87506358359817,39.86354752731479,0.7426773054782975,0.2219632910183678,14.485324,0.4430135194975899,217.595952,Kapha
428.7347120983408,500.91387762690255,0.4624384360077891,346.04091046101047,143.23358277750944,284.69619578301445,0.8071212819866975,0.6640381283559621,0.285944528939952,0.5683531761169434,44.720313710433295,1.0338660410677225,0.5079759783545451,0.3755308469519455,0.0,0.0,127.000736,Pitta
440.9342334895002,467.71896461376446,0.6066572547593694,344.17995558853545,144.62792180344212,298.5240570535641,0.7805698207298103,0.6770262646451395,0.3092197082982807,0.5965218245983124,38.55009908381774,11.305353229414456,0.5526704772616051,0.3750902421851058,44.65606,0.4514571114604647,181.284476,Kapha
472.7581436425803,475.7771893179996,0.6912357023089156,378.1570053004277,136.7435945409338,316.255489401531,0.7998952749639487,0.6689583112514924,0.2874109932360318,0.6325090527534485,44.35450922478407,4.548178078170907,0.6633929165539265,0.3193579391406976,35.073316,0.2511302148191434,177.287748,Kapha
499.8033794624972,517.6973781170761,0.6443647346013367,400.8387596643318,158.85082360739466,314.06925745369864,0.8019928958771853,0.628385621944889,0.3068410819176891,0.6281340420246124,44.91098065326966,6.066281237073394,0.7422288601196427,0.1565186101531567,17.565156,0.4096860247296782,212.95522,Kapha
